11645,"52707","52707008","5270700803790","5TA CALLE PONIENTE N","2DA AVENIDA NORTE O",-92.726190,15.876390
11642,"52707","52707008","5270700803789","1RA AVENIDA NORTE E","",-92.717660,15.867470
11586,"52707","52707008","5270700803789","","1RA AVENIDA NORTE E",-92.717660,15.867470
11341,"52707","52707008","5270700803786","4TA CALLE ORIENTE S","4TA AVENIDA SUR E",-92.723760,15.866850
11342,"52707","52707008","5270700803786","4TA AVENIDA SUR E","4TA CALLE ORIENTE S",-92.723760,15.866850
11491,"52707","52707008","5270700803788","4TA AVENIDA SUR O","8VA PONIENTE",-92.732300,15.874380
11492,"52707","52707008","5270700803788","8VA PONIENTE","4TA AVENIDA SUR O",-92.732300,15.874380
11270,"52707","52707008","5270700803784","3RA CALLE ORIENTE N","",-92.715460,15.876600
11204,"52707","52707008","5270700803784","","3RA CALLE ORIENTE N",-92.715460,15.876600
10904,"52707","52707008","5270700803327","","CAMINO A QUER�TARO",-92.754320,15.810000
10777,"52707","52707008","5270700803327","CAMINO A QUER�TARO","",-92.754320,15.810000
10778,"52707","52707008","5270700803327","CAMINO A EL RASPON","",-92.757240,15.798890
10779,"52707","52707008","5270700803327","","CAMINO A EL RASPON",-92.757240,15.798890
11646,"52707","52707008","5270700803790","3RA AVENIDA NORTE O","6TA CALLE PONIENTE N",-92.726310,15.877750
11647,"52707","52707008","5270700803790","6TA CALLE PONIENTE N","3RA AVENIDA NORTE O",-92.726310,15.877750
11587,"52707","52707008","5270700803789","2DA AVENIDA NORTE E","",-92.716580,15.867600
10661,"52707","52707008","5270700803325","2DA AVENIDA NORTE E","",-92.716580,15.867600
11588,"52707","52707008","5270700803789","","2DA AVENIDA NORTE E",-92.716580,15.867600
10579,"52707","52707008","5270700803325","","2DA AVENIDA NORTE E",-92.716580,15.867600
10580,"52707","52707008","5270700803325","3RA AVENIDA NORTE E","",-92.715540,15.867910
10581,"52707","52707008","5270700803325","","3RA AVENIDA NORTE E",-92.715540,15.867910
15907,"52707","52707009","5270700903527","1RA AV SUR O","",-94.069600,16.174870
15507,"52707","52707009","5270700903527","","1RA AV SUR O",-94.069600,16.174870
15508,"52707","52707009","5270700903527","1RA AV NORTE O","4TA AV PONIENTE N",-94.067450,16.175850
15509,"52707","52707009","5270700903527","4TA AV PONIENTE N","1RA AV NORTE O",-94.067450,16.175850
15510,"52707","52707009","5270700903527","2DA AV SUR E","",-94.060720,16.167120
15511,"52707","52707009","5270700903527","","2DA AV SUR E",-94.060720,16.167120
14552,"52707","52707009","5270700903464","AVENIDA 13VA O","CAMINO A MIGUEL GONZ�LEZ",-93.922920,16.243340
14503,"52707","52707009","5270700903464","CAMINO A MIGUEL GONZ�LEZ","AVENIDA 13VA O",-93.922920,16.243340
12674,"52707","52707009","5270700903391","AVENIDA 4TA N","AVENIDA 4TA S",-93.901730,16.236490
12502,"52707","52707009","5270700903391","AVENIDA 4TA S","AVENIDA 4TA N",-93.901730,16.236490
14905,"52707","52707009","5270700903490","AVENIDA CENTRAL","AVENIDA 14VA N",-93.905980,16.239650
14450,"52707","52707009","5270700903461","AVENIDA CENTRAL","AVENIDA 14VA N",-93.905980,16.239650
14832,"52707","52707009","5270700903490","AVENIDA 14VA N","AVENIDA CENTRAL",-93.905980,16.239650
14401,"52707","52707009","5270700903461","AVENIDA 14VA N","AVENIDA CENTRAL",-93.905980,16.239650
13981,"52707","52707009","5270700903453","AVENIDA DE LAS AZUCENAS","AVENIDA DE LOS PINOS",-93.915830,16.220070
14216,"52707","52707009","5270700903457","AVENIDA DE LAS AZUCENAS","AVENIDA DE LOS PINOS",-93.915830,16.220070
13883,"52707","52707009","5270700903453","AVENIDA DE LOS PINOS","AVENIDA DE LAS AZUCENAS",-93.915830,16.220070
14202,"52707","52707009","5270700903457","AVENIDA DE LOS PINOS","AVENIDA DE LAS AZUCENAS",-93.915830,16.220070
13114,"52707","52707009","5270700903396","AVENIDA 2DA E","",-93.892810,16.231410
13061,"52707","52707009","5270700903396","","AVENIDA 2DA E",-93.892810,16.231410
15512,"52707","52707009","5270700903527","2DA AV PONIENTE S","5TA AV SUR O",-94.069390,16.169760
15513,"52707","52707009","5270700903527","5TA AV SUR O","2DA AV PONIENTE S",-94.069390,16.169760
15514,"52707","52707009","5270700903527","4TA AV SUR E","",-94.062220,16.165750
15515,"52707","52707009","5270700903527","","4TA AV SUR E",-94.062220,16.165750
15516,"52707","52707009","5270700903527","5TA AV SUR E","",-94.063530,16.164670
15517,"52707","52707009","5270700903527","","5TA AV SUR E",-94.063530,16.164670
14833,"52707","52707009","5270700903490","AVENIDA 12VA N","AVENIDA 12VA S",-93.905240,16.238880
14834,"52707","52707009","5270700903490","AVENIDA 12VA S","AVENIDA 12VA N",-93.905240,16.238880
12503,"52707","52707009","5270700903391","AVENIDA 1RA S","AVENIDA 1RA N",-93.899210,16.234560
12504,"52707","52707009","5270700903391","AVENIDA 1RA N","AVENIDA 1RA S",-93.899210,16.234560
12505,"52707","52707009","5270700903391","AVENIDA 6TA S","AVENIDA 6TA N",-93.902610,16.237070
14835,"52707","52707009","5270700903490","AVENIDA 6TA S","AVENIDA 6TA N",-93.902610,16.237070
12506,"52707","52707009","5270700903391","AVENIDA 6TA N","AVENIDA 6TA S",-93.902610,16.237070
